TARGET,FixedAcidity,VolatileAcidity,CitricAcid,ResidualSugar,Chlorides,FreeSulfurDioxide,TotalSulfurDioxide,Density,pH,Sulphates,Alcohol,LabelAppeal,AcidIndex,STARS,VolatileAcidity_log1p,Chlorides_log1p
6,7.2,0.28,0.39,4.7,0.248,31.0,150.0,0.99408,3.2,0.44,13.0,1,7.0,2.0,0.2468600779315258,0.22154226994723591
3,7.2,0.88,0.04,3.0,0.077,18.0,27.0,1.0197075,3.69,0.575,9.4,-1,7.0,2.0,0.6312717768418579,0.07417939817425151
7,7.2,1.1949999999999998,0.9999999999999999,30.2,0.063,113.5,164.0,0.9918,3.72,1.19,8.6,1,6.0,2.0,0.7861820465271346,0.061095099359810875
0,14.149999999999999,0.57,0.9999999999999999,8.7,0.248,4.0,11.0,1.0197075,3.46,0.68,9.5,1,7.0,2.0,0.4510756193602167,0.22154226994723591
4,1.7500000000000009,0.26,0.39,1.7,0.05,113.5,321.0,0.99286,3.11,0.43,10.4,1,8.0,2.0,0.23111172096338664,0.04879016416943201
4,5.9,0.22,0.39,30.2,0.041,28.0,150.0,0.99403,4.17,0.21,9.9,1,6.0,2.0,0.19885085874516517,0.04018178963283184
0,7.4,0.51,0.39,2.3,0.076,113.5,150.0,0.9774,3.74,0.75,11.0,0,7.0,2.0,0.412109650826833,0.07325046173959268
1,8.5,1.1949999999999998,0.39,8.7,0.076,113.5,20.0,1.0197075,3.83,0.54,13.4,-2,8.0,2.0,0.7861820465271346,0.07325046173959268
2,14.149999999999999,0.4,0.9999999999999999,8.5,0.055,45.0,151.0,0.99626,3.2,1.19,9.2,-1,8.0,2.0,0.33647223662121295,0.05354076692802982
3,6.1,0.19,0.9999999999999999,2.6,0.041,113.5,152.0,0.99855,2.25,0.5,16.849999999999998,-1,7.0,2.0,0.173953307123438,0.04018178963283184
4,7.2,0.21,0.49,8.7,0.054,43.0,231.0,1.00545,2.25,0.575,9.2,1,9.0,2.0,0.19062035960864973,0.05259245011917058
4,14.149999999999999,0.51,0.9999999999999999,8.7,0.063,24.0,132.0,1.01747,3.04,1.19,16.849999999999998,0,8.0,2.0,0.412109650826833,0.061095099359810875
0,1.9,0.635,0.39,30.2,0.063,5.0,62.0,0.99606,3.78,1.09,7.5,0,9.5,2.0,0.4916428043492167,0.061095099359810875
3,7.0,0.34,0.9999999999999999,3.5,0.248,113.5,47.0,0.97878,2.25,0.39,9.2,0,7.0,2.0,0.29266961396282004,0.22154226994723591
2,6.8,0.36,0.34,1.2,0.044,43.0,150.0,0.9919,2.25,0.47,13.1,0,7.0,2.0,0.3074846997479606,0.04305948946044697
2,1.7500000000000009,0.09,0.17,2.8,0.04,65.0,125.0,1.00688,2.55,1.19,8.5,-1,7.0,2.0,0.08617769624105233,0.039220713153281295
3,14.149999999999999,0.24,0.39,21.5,0.063,15.0,150.0,0.99545,3.53,1.19,9.3,0,7.0,2.0,0.2151113796169455,0.061095099359810875
4,8.2,1.1949999999999998,0.9999999999999999,2.5,0.063,19.0,298.0,0.9685275,3.08,1.19,9.3,0,9.0,2.0,0.7861820465271346,0.061095099359810875
3,13.4,0.28,0.82,4.9,0.034,18.0,321.0,0.99908,4.17,0.71,12.5,-1,7.0,2.0,0.2468600779315258,0.03343477608623739
4,7.9,0.27,0.42,7.3,0.076,90.0,321.0,0.99556,3.62,0.575,5.5,0,7.0,2.0,0.23901690047049992,0.07325046173959268
0,14.149999999999999,0.47,0.43,2.1,0.171,43.0,321.0,1.0197075,2.25,0.76,10.8,0,9.5,2.0,0.3852624007906449,0.15785808461558032
5,7.2,0.26,0.58,10.4,0.047,52.0,321.0,0.99573,2.25,0.53,8.3,1,8.0,2.0,0.23111172096338664,0.0459289318883998
4,5.6,0.36,0.46,30.2,0.063,42.0,167.0,0.9908,4.07,0.575,4.45,1,8.0,2.0,0.3074846997479606,0.061095099359810875
5,13.7,1.1949999999999998,0.22,1.9,0.023,5.0,165.0,0.98928,3.76,1.19,16.849999999999998,0,7.0,2.0,0.7861820465271346,0.02273948696948943
3,7.9,0.79,0.42,1.8,0.062,7.0,321.0,0.9941,3.2,0.88,11.1,0,8.0,2.0,0.5822156198526637,0.060153922819747095
2,7.8,0.79,0.39,1.7,0.063,46.0,195.0,1.01653,3.03,0.2,4.6,-1,8.0,2.0,0.5822156198526637,0.061095099359810875
0,11.1,0.61,0.14,2.4,0.063,38.0,150.0,0.9969,3.53,0.59,9.5,0,9.5,2.0,0.4762341789963716,0.061095099359810875
4,1.7500000000000009,0.07,0.29,8.7,0.027,113.5,150.0,0.9685275,3.06,0.15,11.3,0,6.0,2.0,0.06765864847381481,0.02664193094642118
5,6.7,0.36,0.52,4.0,0.063,43.0,88.0,0.99016,3.26,0.54,13.0,1,7.0,2.0,0.3074846997479606,0.061095099359810875
0,11.9,0.36,0.65,8.7,0.063,43.0,27.0,0.99727,2.45,0.575,10.4,1,9.5,2.0,0.3074846997479606,0.061095099359810875
0,7.2,0.21,0.28,30.2,0.13,81.0,221.0,0.9954,3.66,0.54,10.4,1,7.0,2.0,0.19062035960864973,0.12221763272424921
3,8.3,0.36,0.9999999999999999,8.7,0.079,7.0,150.0,1.0197075,2.25,0.61,10.5,0,9.0,2.0,0.3074846997479606,0.07603468627599762
5,1.7500000000000009,0.36,0.31,1.5,0.196,43.0,253.0,0.99069,3.15,0.575,11.4,2,8.0,2.0,0.3074846997479606,0.17898265552844
3,12.2,0.28,0.39,30.2,0.248,26.0,218.0,0.9974,3.28,0.33,9.0,0,7.0,2.0,0.2468600779315258,0.22154226994723591
4,14.149999999999999,0.27,0.69,30.2,0.176,43.0,231.0,0.98333,2.96,0.575,10.4,0,8.0,2.0,0.23901690047049992,0.16211884947643518
0,6.4,0.36,0.39,9.65,0.041,36.0,119.0,0.99334,2.97,0.67,10.933333333,1,7.0,2.0,0.3074846997479606,0.04018178963283184
3,5.9,0.36,0.25,8.7,0.248,38.0,162.0,0.9977,2.64,0.575,9.4,0,6.0,2.0,0.3074846997479606,0.22154226994723591
5,7.0,0.36,0.03,6.2,0.063,43.0,228.0,1.0197075,3.23,1.19,9.4,1,8.0,2.0,0.3074846997479606,0.061095099359810875
4,11.4,0.85,0.39,5.6,0.063,113.5,147.0,1.00777,3.09,0.54,10.0,1,7.0,2.0,0.6151856390902335,0.061095099359810875
4,6.0,0.32,0.39,16.2,0.248,43.0,176.0,0.97329,2.96,0.5,9.1,1,7.0,2.0,0.2776317365982795,0.22154226994723591
4,7.5,0.5,0.9999999999999999,15.0,0.037,37.0,102.0,0.992,4.17,0.575,11.0,-1,8.0,2.0,0.4054651081081644,0.03633192924739028
0,8.2,0.73,0.36,1.7,0.248,5.0,13.0,0.9968,3.2,0.08,9.5,0,9.0,2.0,0.5481214085096876,0.22154226994723591
3,2.2,0.36,0.39,8.8,0.056,43.0,150.0,0.96994,3.04,0.47,9.4,0,8.0,2.0,0.3074846997479606,0.054488185284069734
4,5.4,0.29,0.25,8.7,0.039,32.0,321.0,0.9962,3.33,0.34,10.1,0,7.0,2.0,0.2546422183735807,0.03825871211709034
3,6.2,0.76,0.9999999999999999,8.7,0.248,43.0,150.0,0.9956,3.06,0.42,8.1,0,7.0,2.0,0.5653138090500605,0.22154226994723591
3,2.3,0.36,0.9999999999999999,8.7,0.248,43.0,150.0,0.9685275,2.52,0.575,10.4,0,9.0,2.0,0.3074846997479606,0.22154226994723591
3,4.5,0.36,0.21,30.2,0.033,43.0,159.0,0.9685275,2.25,0.42,8.0,0,5.5,2.0,0.3074846997479606,0.032467190137501496
4,7.2,0.31,0.39,8.7,0.212,43.0,122.0,0.9685275,3.13,0.575,16.849999999999998,-1,7.0,2.0,0.27002713721306015,0.19227188764712272
5,6.1,1.1949999999999998,0.39,28.5,0.063,54.0,136.0,0.99516,2.96,1.11,16.849999999999998,1,7.0,2.0,0.7861820465271346,0.061095099359810875
5,7.2,0.36,0.33,1.4,0.036,113.5,109.0,0.9685275,3.27,0.575,7.2,1,7.0,2.0,0.3074846997479606,0.03536714383729131
1,1.8,0.34,0.3,8.4,0.051,40.0,150.0,0.99756,3.48,1.19,9.7,-2,8.0,2.0,0.29266961396282004,0.049742091894814065
6,8.2,0.11,0.01,8.7,0.036,28.0,150.0,0.9953,2.96,0.4,9.4,1,9.0,2.0,0.10436001532424277,0.03536714383729131
3,7.7,0.2,0.32,8.7,0.049,10.0,40.0,0.9944,2.48,1.19,7.4,-1,9.5,2.0,0.18232155679395462,0.04783732941416013
5,1.7500000000000009,0.36,0.37,12.85,0.063,113.5,150.0,1.00483,3.05,0.55,10.7,1,8.0,2.0,0.3074846997479606,0.061095099359810875
0,7.2,0.67,0.9999999999999999,1.8,0.248,32.0,150.0,0.9968,2.25,0.575,9.4,-1,9.0,2.0,0.5128236264286637,0.22154226994723591
4,7.2,0.2,0.86,8.7,0.063,43.0,177.0,1.0197075,3.41,0.47,8.8,0,6.0,2.0,0.18232155679395462,0.061095099359810875
2,7.5,0.91,0.14,10.7,0.063,18.0,95.0,0.9685275,3.22,0.575,6.3,-1,8.0,2.0,0.6471032420585385,0.061095099359810875
0,7.2,0.36,0.9999999999999999,30.2,0.095,113.5,42.0,1.01222,2.25,0.57,11.7,0,7.0,2.0,0.3074846997479606,0.09075436326846414
3,7.2,0.7,0.48,14.2,0.042,113.5,204.0,0.9983,3.06,1.04,4.45,0,8.0,2.0,0.5306282510621704,0.04114194333117518
3,12.5,1.1,0.29,1.3,0.248,43.0,138.0,1.0197075,4.17,0.64,9.5,0,7.0,2.0,0.7419373447293773,0.22154226994723591
0,1.8,0.36,0.39,1.9,0.063,83.0,150.0,0.99451,3.92,0.63,8.1,-2,9.5,2.0,0.3074846997479606,0.061095099359810875
5,6.9,0.17,0.04,8.7,0.063,113.5,150.0,0.99653,3.16,0.51,11.6,1,7.0,2.0,0.15700374880966475,0.061095099359810875
5,2.4,0.1,0.39,8.7,0.062,15.0,150.0,0.99636,3.2,0.575,10.3,0,6.0,2.0,0.09531017980432487,0.060153922819747095
0,13.9,0.19,0.39,29.2,0.248,48.0,321.0,0.98234,4.17,1.19,10.5,-1,8.0,2.0,0.173953307123438,0.22154226994723591
0,6.9,0.28,0.9999999999999999,8.7,0.248,43.0,76.0,1.0197075,3.05,0.575,16.849999999999998,2,8.0,2.0,0.2468600779315258,0.22154226994723591
4,7.2,0.35,0.99,30.2,0.248,43.0,321.0,0.9685275,3.35,0.58,7.0333333333,-1,6.0,2.0,0.30010459245033805,0.22154226994723591
5,8.1,0.28,0.39,30.2,0.063,113.5,79.0,1.0197075,3.05,0.89,14.7,1,9.0,2.0,0.2468600779315258,0.061095099359810875
4,6.9,0.17,0.22,8.7,0.063,113.5,321.0,0.98273,3.27,0.37,9.3,0,7.0,2.0,0.15700374880966475,0.061095099359810875
5,7.5,1.18,0.39,8.7,0.063,36.0,93.0,0.9685275,2.6,0.575,13.5,0,7.0,2.0,0.7793248768009976,0.061095099359810875
5,7.2,0.35,0.34,1.4,0.063,44.0,150.0,0.99248,3.26,0.575,12.1,1,7.0,2.0,0.30010459245033805,0.061095099359810875
5,7.7,0.34,0.39,1.2,0.063,113.5,150.0,1.0197075,3.77,0.34,7.9,1,8.0,2.0,0.29266961396282004,0.061095099359810875
0,6.6,0.58,0.0,4.3,0.042,51.0,53.5,0.99558,3.2,0.45,4.45,0,7.0,2.0,0.4574248470388754,0.04114194333117518
3,6.4,0.595,0.14,15.9,0.063,15.0,210.0,0.98172,3.38,0.36,9.0,1,7.0,2.0,0.4668737362368079,0.061095099359810875
6,7.2,0.26,0.31,3.6,0.063,113.5,92.0,0.99026,3.88,1.19,12.6,0,7.0,2.0,0.23111172096338664,0.061095099359810875
5,7.0,0.36,0.69,13.8,0.051,23.0,321.0,0.99792,2.63,0.39,4.45,0,7.0,2.0,0.3074846997479606,0.049742091894814065
3,14.149999999999999,1.1949999999999998,0.0,1.4,0.248,11.0,150.0,0.9685275,3.79,0.575,12.2,0,5.5,2.0,0.7861820465271346,0.22154226994723591
4,8.9,0.36,0.39,18.35,0.248,33.0,263.0,1.0197075,4.17,0.61,4.45,1,7.0,2.0,0.3074846997479606,0.22154226994723591
5,6.5,0.18,0.26,8.7,0.063,40.0,150.0,0.9941,4.17,0.72,7.6,1,7.0,2.0,0.16551443847757338,0.061095099359810875
2,2.9,0.29,0.18,30.2,0.063,113.5,116.0,0.99736,3.14,0.5,4.45,-1,7.0,2.0,0.2546422183735807,0.061095099359810875
0,14.149999999999999,0.39,0.31,2.4,0.007,113.5,321.0,1.0197075,2.39,0.54,14.5,0,8.0,2.0,0.3293037471426004,0.006975613736425242
5,6.7,1.1949999999999998,0.9999999999999999,8.7,0.034,29.0,321.0,1.0172,2.96,1.19,13.3,1,7.0,2.0,0.7861820465271346,0.03343477608623739
3,10.5,0.24,0.44,27.3,0.063,113.5,167.0,0.9912,3.1,0.48,10.6,-1,7.0,2.0,0.2151113796169455,0.061095099359810875
6,6.7,0.36,0.0,26.3,0.036,43.0,100.0,0.98755,3.08,0.36,16.849999999999998,2,7.0,2.0,0.3074846997479606,0.03536714383729131
0,7.2,0.63,0.29,2.0,0.08,43.0,100.0,1.0197075,3.94,0.575,6.3,0,8.0,2.0,0.48858001481867097,0.07696104113612832
3,10.0,0.19,0.39,8.7,0.064,52.0,150.0,0.99026,3.5,0.39,11.2,0,6.0,2.0,0.173953307123438,0.06203539091945264
3,6.0,0.36,0.29,1.0,0.032,113.5,307.0,0.9896,3.2,0.575,14.1,-1,7.0,2.0,0.3074846997479606,0.03149866705937099
3,10.3,0.76,0.54,1.4,0.063,113.5,132.0,0.99449,3.11,0.53,5.0,-1,8.0,2.0,0.5653138090500605,0.061095099359810875
5,7.2,0.34,0.49,7.3,0.248,113.5,146.0,1.01287,3.17,0.575,9.4,2,9.5,2.0,0.29266961396282004,0.22154226994723591
6,7.4,0.36,0.39,8.5,0.248,43.0,178.0,1.01799,3.7,0.48,5.0,2,8.0,2.0,0.3074846997479606,0.22154226994723591
0,8.2,0.56,0.9999999999999999,8.7,0.063,14.0,150.0,0.9685275,3.2,0.62,9.3,-2,9.0,2.0,0.44468582126144574,0.061095099359810875
7,8.0,0.42,0.9999999999999999,1.0,0.037,113.5,101.0,1.01391,4.17,0.575,12.3,2,9.0,2.0,0.35065687161316933,0.03633192924739028
5,7.9,0.58,0.32,30.2,0.063,43.0,118.0,0.99134,3.38,0.68,11.2,0,7.0,2.0,0.4574248470388754,0.061095099359810875
5,14.149999999999999,0.36,0.9999999999999999,1.0,0.042,35.0,150.0,0.9908,3.76,0.49,11.3,1,5.5,2.0,0.3074846997479606,0.04114194333117518
3,7.2,0.36,0.28,12.4,0.063,113.5,213.0,1.0197075,3.16,0.575,5.1,-1,7.0,2.0,0.3074846997479606,0.061095099359810875
3,7.4,0.17,0.28,30.2,0.248,43.0,321.0,0.99207,3.24,0.46,13.1,0,6.0,2.0,0.15700374880966475,0.22154226994723591
0,5.6,1.1949999999999998,0.39,6.9,0.063,23.0,150.0,1.0197075,3.25,0.49,8.1,-1,6.0,2.0,0.7861820465271346,0.061095099359810875
3,7.2,0.36,0.25,8.7,0.248,15.0,150.0,0.9979,2.4,0.43,9.0,1,7.0,2.0,0.3074846997479606,0.22154226994723591
4,7.2,1.1949999999999998,0.07,8.7,0.063,113.5,111.0,0.99237,4.17,0.54,11.3,0,8.0,2.0,0.7861820465271346,0.061095099359810875
0,9.5,0.43,0.39,8.7,0.089,14.0,37.0,1.0197075,2.25,0.56,9.2,0,8.0,2.0,0.35767444427181594,0.08525984395082342
0,7.1,0.22,0.9999999999999999,8.7,0.039,43.0,130.0,0.99344,3.3,1.19,10.4,2,8.0,2.0,0.19885085874516517,0.03825871211709034
5,8.1,1.1949999999999998,0.49,12.3,0.248,43.0,150.0,0.9971,3.09,0.57,16.7,0,9.0,2.0,0.7861820465271346,0.22154226994723591
0,7.2,0.14,0.0,6.9,0.248,7.0,15.0,0.99256,3.52,0.575,12.9,1,6.0,2.0,0.1310282624064041,0.22154226994723591
0,10.4,0.725,0.09,30.2,0.058,113.5,321.0,0.99655,3.35,0.49,14.0,-1,7.0,2.0,0.5452270504833231,0.05638033343610764
3,8.6,1.1949999999999998,0.44,30.2,0.045,113.5,321.0,0.99626,3.95,0.46,15.0,0,7.0,2.0,0.7861820465271346,0.04401688541677432
0,1.7500000000000009,0.42,0.39,8.7,0.084,43.0,48.0,1.01005,3.21,1.19,10.4,0,8.0,2.0,0.35065687161316933,0.08065790301745447
3,14.149999999999999,1.1949999999999998,0.25,1.8,0.248,43.0,150.0,0.9685275,2.79,0.44,10.1,0,7.0,2.0,0.7861820465271346,0.22154226994723591
5,13.0,0.36,0.39,13.2,0.063,43.0,178.0,0.9976,4.17,0.575,9.7,1,8.0,2.0,0.3074846997479606,0.061095099359810875
0,6.6,1.1949999999999998,0.9999999999999999,14.9,0.248,113.5,118.0,1.0197075,3.59,0.54,8.9,1,7.0,2.0,0.7861820465271346,0.22154226994723591
4,7.5,0.36,0.55,2.8,0.028,45.0,107.0,0.9908,3.27,0.43,16.849999999999998,0,7.0,2.0,0.3074846997479606,0.027615167032973367
2,6.7,0.5,0.63,5.2,0.248,113.5,238.0,1.0197075,3.08,0.575,9.7,-1,8.0,2.0,0.4054651081081644,0.22154226994723591
3,7.2,0.31,0.39,30.2,0.085,9.0,72.0,0.99708,4.17,1.19,9.5,0,9.5,2.0,0.27002713721306015,0.08157998699242289
2,6.0,0.55,0.49,6.8,0.048,113.5,95.0,1.0197075,3.73,1.19,4.45,-1,7.0,2.0,0.4382549309311553,0.04688358589885042
3,9.2,0.56,0.18,8.7,0.078,43.0,21.0,0.99576,2.44,1.01,9.9,0,9.5,2.0,0.44468582126144574,0.07510747248680541
0,10.4,1.1949999999999998,0.39,2.0,0.248,6.0,270.0,0.99774,4.17,1.05,16.849999999999998,0,9.5,2.0,0.7861820465271346,0.22154226994723591
3,6.9,1.1949999999999998,0.84,30.2,0.038,33.0,192.0,0.98024,3.92,0.18,5.7,-1,8.0,2.0,0.7861820465271346,0.037295784743696894
4,7.6,0.28,0.39,1.2,0.038,113.5,115.0,0.98376,2.56,0.575,10.5,0,8.0,2.0,0.2468600779315258,0.037295784743696894
3,14.149999999999999,0.36,0.33,9.0,0.063,83.0,321.0,0.9955,4.17,1.19,10.3,-1,8.0,2.0,0.3074846997479606,0.061095099359810875
4,7.2,0.36,0.9999999999999999,30.2,0.052,65.0,185.0,0.9934,3.21,1.08,12.9,1,7.0,2.0,0.3074846997479606,0.050693114315518116
3,7.2,0.36,0.07,3.3,0.248,43.0,321.0,0.9954,3.57,0.71,5.8,-1,9.0,2.0,0.3074846997479606,0.22154226994723591
0,6.8,1.18,0.9999999999999999,6.1,0.248,43.0,171.0,0.99808,2.4,1.19,9.0,1,7.0,2.0,0.7793248768009976,0.22154226994723591
5,12.8,0.39,0.32,8.7,0.035,26.0,150.0,1.0197075,3.08,0.6,15.9,0,8.0,2.0,0.3293037471426004,0.034401426717332394
4,14.149999999999999,0.96,0.39,1.9,0.063,31.0,69.0,0.9892,4.13,1.19,16.849999999999998,0,8.0,2.0,0.6729444732424258,0.061095099359810875
6,3.3,0.3,0.39,2.2,0.028,47.0,92.0,0.9685275,3.27,0.575,11.9,1,7.0,2.0,0.262364264467491,0.027615167032973367
5,5.7,1.08,0.26,12.5,0.049,52.5,150.0,0.99691,3.08,0.575,10.2,1,6.0,2.0,0.7323678937132266,0.04783732941416013
2,11.7,0.25,0.9999999999999999,4.1,0.062,43.0,123.0,0.99218,2.25,0.575,15.5,-1,7.0,2.0,0.22314355131420976,0.060153922819747095
3,6.2,0.64,0.22,30.2,0.038,43.0,150.0,0.99184,3.22,0.4,9.9,-1,7.0,2.0,0.49469624183610705,0.037295784743696894
4,7.2,0.36,0.29,8.7,0.046,79.0,84.0,0.9902,3.93,0.39,10.4,0,8.0,2.0,0.3074846997479606,0.04497336564273116
4,7.2,0.36,0.3,8.7,0.248,43.0,150.0,0.9911,3.3,1.19,12.0,0,8.0,2.0,0.3074846997479606,0.22154226994723591
2,6.7,0.88,0.26,12.6,0.053,44.0,150.0,0.99802,2.84,0.51,9.7,-1,7.0,2.0,0.6312717768418579,0.05164323315183845
2,14.149999999999999,0.24,0.39,8.7,0.051,35.0,321.0,0.99676,3.1,0.575,9.9,-1,7.0,2.0,0.2151113796169455,0.049742091894814065
3,7.2,0.73,0.39,1.6,0.063,33.0,137.0,0.9685275,3.31,0.93,10.5,-1,8.0,2.0,0.5481214085096876,0.061095099359810875
3,3.8,0.27,0.39,8.7,0.108,43.0,150.0,1.00839,3.08,0.54,10.4,0,7.0,2.0,0.23901690047049992,0.10255658832509207
5,7.2,0.36,0.39,2.5,0.063,43.0,314.0,0.9887,3.37,0.54,10.1,1,8.0,2.0,0.3074846997479606,0.061095099359810875
3,7.2,0.26,0.39,4.8,0.041,110.0,321.0,0.99437,2.66,0.67,10.6,0,7.0,2.0,0.23111172096338664,0.04018178963283184
0,1.7500000000000009,0.36,0.9999999999999999,14.9,0.051,33.0,200.0,0.9685275,3.04,0.54,9.0,0,7.0,2.0,0.3074846997479606,0.049742091894814065
4,7.2,0.26,0.27,11.8,0.248,43.0,286.0,0.99628,2.87,0.76,9.7,0,7.0,2.0,0.23111172096338664,0.22154226994723591
3,14.149999999999999,0.25,0.18,30.2,0.248,43.0,150.0,0.97151,3.74,0.42,15.6,0,7.0,2.0,0.22314355131420976,0.22154226994723591
3,7.2,1.1949999999999998,0.9999999999999999,8.7,0.063,43.0,159.0,0.99768,4.17,0.575,5.0,-1,8.0,2.0,0.7861820465271346,0.061095099359810875
3,7.6,0.27,0.3,8.7,0.018,23.0,96.0,0.9938,3.08,1.19,13.2,-1,8.0,2.0,0.23901690047049992,0.017839918128331
0,7.2,1.07,0.42,30.2,0.063,45.0,303.0,1.0003,3.21,0.28,5.8,-1,9.0,2.0,0.7275486072772778,0.061095099359810875
3,6.5,0.18,0.15,8.7,0.041,43.0,141.0,0.99845,4.17,0.575,16.1,-1,7.0,2.0,0.16551443847757338,0.04018178963283184
2,6.7,0.28,0.14,1.4,0.248,113.5,321.0,0.992,3.65,0.39,10.0,-1,7.0,2.0,0.2468600779315258,0.22154226994723591
3,7.2,0.97,0.39,2.0,0.248,30.0,150.0,1.0197075,2.9,0.575,7.7,-1,7.0,2.0,0.6780335427498971,0.22154226994723591
4,6.2,0.22,0.39,8.7,0.063,43.0,125.0,0.9917,2.25,0.48,10.5,0,7.0,2.0,0.19885085874516517,0.061095099359810875
5,6.9,0.25,0.47,8.4,0.042,113.5,321.0,1.0197075,4.17,0.55,4.9,1,8.0,2.0,0.22314355131420976,0.04114194333117518
4,6.7,0.29,0.49,8.7,0.248,29.0,150.0,0.9945,2.25,0.45,9.9,0,7.0,2.0,0.2546422183735807,0.22154226994723591
5,1.7500000000000009,0.24,0.39,1.9,0.048,40.0,170.0,0.9938,3.64,0.54,9.0,0,7.0,2.0,0.2151113796169455,0.04688358589885042
2,6.9,0.32,0.13,8.7,0.042,11.0,117.0,0.996,3.23,1.19,15.2,-1,7.0,2.0,0.2776317365982795,0.04114194333117518
0,13.9,0.36,0.39,2.0,0.063,43.0,150.0,0.9685275,3.48,1.19,4.45,0,9.5,2.0,0.3074846997479606,0.061095099359810875
4,6.9,0.85,0.63,30.2,0.111,113.5,110.0,1.00304,3.12,1.19,16.849999999999998,0,8.0,2.0,0.6151856390902335,0.10526051065749295
0,14.149999999999999,0.36,0.9999999999999999,3.6,0.04,43.0,321.0,1.01172,4.17,1.19,10.4,0,7.0,2.0,0.3074846997479606,0.039220713153281295
0,6.3,0.28,0.39,30.2,0.063,113.5,129.0,0.9685275,3.26,0.575,12.1,0,7.0,2.0,0.2468600779315258,0.061095099359810875
6,6.4,0.31,0.38,2.9,0.063,19.0,321.0,0.9912,4.17,0.35,11.0,1,7.0,2.0,0.27002713721306015,0.061095099359810875
5,4.6,0.26,0.36,5.2,0.063,43.0,141.0,0.97077,3.13,0.575,16.6,1,8.0,2.0,0.23111172096338664,0.061095099359810875
5,13.6,0.5,0.28,27.2,0.045,37.0,222.0,0.99251,4.17,0.54,11.2,1,7.0,2.0,0.4054651081081644,0.04401688541677432
3,5.7,0.75,0.15,1.9,0.063,113.5,36.0,0.9685275,3.38,0.54,14.1,0,6.0,2.0,0.5596157879354227,0.061095099359810875
6,6.7,0.06,0.39,2.1,0.033,113.5,111.0,1.00351,2.63,1.19,12.2,1,7.0,2.0,0.058268908123975775,0.032467190137501496
0,7.9,1.1949999999999998,0.39,30.2,0.063,10.0,150.0,0.99828,2.6,0.91,8.9,-1,9.0,2.0,0.7861820465271346,0.061095099359810875
2,7.2,0.36,0.79,30.2,0.248,69.0,194.0,0.9967,3.2,1.19,15.8,-2,7.0,2.0,0.3074846997479606,0.22154226994723591
4,14.149999999999999,0.23,0.5,10.4,0.248,43.0,321.0,1.0197075,3.22,0.46,10.4,0,7.0,2.0,0.20701416938432612,0.22154226994723591
6,6.0,1.1949999999999998,0.39,1.9,0.033,113.5,142.0,0.98912,3.29,0.575,16.849999999999998,1,7.0,2.0,0.7861820465271346,0.032467190137501496
0,14.149999999999999,0.96,0.39,8.7,0.063,43.0,145.0,0.9685275,2.76,0.91,8.5,1,8.0,2.0,0.6729444732424258,0.061095099359810875
0,7.1,1.1949999999999998,0.24,8.7,0.063,48.0,321.0,0.99726,3.04,1.19,10.0,1,8.0,2.0,0.7861820465271346,0.061095099359810875
3,5.1,0.35,0.17,8.7,0.063,36.0,150.0,1.0197075,3.17,0.4,14.1,-1,6.0,2.0,0.30010459245033805,0.061095099359810875
4,8.8,0.36,0.39,8.7,0.063,43.0,189.0,1.01473,3.0,0.575,9.5,0,8.0,2.0,0.3074846997479606,0.061095099359810875
3,6.0,1.1949999999999998,0.29,18.2,0.046,29.0,321.0,0.97488,2.84,0.53,14.6,-1,6.0,2.0,0.7861820465271346,0.04497336564273116
0,7.2,0.36,0.39,14.8,0.248,43.0,148.0,0.9685275,2.25,0.575,6.1,-1,7.0,2.0,0.3074846997479606,0.22154226994723591
2,7.2,1.1949999999999998,0.42,8.7,0.063,113.5,150.0,0.9685275,3.19,0.575,11.0,-1,8.0,2.0,0.7861820465271346,0.061095099359810875
5,6.2,0.32,0.09,2.2,0.036,15.0,150.0,1.00849,3.16,0.48,10.4,1,7.0,2.0,0.2776317365982795,0.03536714383729131
4,7.2,1.045,0.34,28.3,0.045,113.5,214.0,0.98727,3.18,0.61,4.8,-1,8.0,2.0,0.7153977894947651,0.04401688541677432
5,8.4,0.87,0.34,1.2,0.026,31.0,93.0,0.9916,4.08,0.575,14.3,0,9.5,2.0,0.6259384308664953,0.02566774674857779
3,8.0,0.22,0.28,14.0,0.063,83.0,321.0,1.0197075,3.12,1.19,12.5,-1,9.0,2.0,0.19885085874516517,0.061095099359810875
3,6.5,1.1949999999999998,0.83,16.4,0.048,43.0,150.0,0.99904,2.44,0.23,8.8,-1,7.0,2.0,0.7861820465271346,0.04688358589885042
4,14.149999999999999,0.31,0.39,30.2,0.063,113.5,148.0,1.0197075,2.93,0.32,11.5,1,9.0,2.0,0.27002713721306015,0.061095099359810875
3,5.6,0.36,0.26,8.7,0.035,113.5,102.0,1.01892,3.47,0.575,8.6,-1,6.0,2.0,0.3074846997479606,0.034401426717332394
0,8.6,0.01,0.65,8.7,0.08,3.0,8.0,1.0197075,3.36,0.575,13.8,1,9.5,2.0,0.009950330853168083,0.07696104113612832
0,12.2,0.29,0.4,19.45,0.043,43.0,48.0,0.9996,3.02,0.575,4.45,0,8.0,2.0,0.2546422183735807,0.04210117601863539
0,1.9,1.0,0.28,30.2,0.11,20.0,97.0,0.9972,2.93,1.19,12.7,0,9.0,2.0,0.6931471805599453,0.10436001532424277
